25,0,4.746403694152832,8.532207489013672
70,0,1.6540945768356323,7.453790664672852
79,0,-0.7910861372947693,4.799731254577637
80,0,-2.668148994445801,13.235692024230957
103,0,-4.244604110717773,12.807463645935059
105,0,-2.861172676086426,12.35106372833252
107,0,4.156558513641357,11.504693031311035
108,0,4.240672588348389,11.99284839630127
111,0,6.863724231719971,-7.782237529754639
119,0,1.0707998275756836,8.129947662353516
120,0,1.30449640750885,8.414043426513672
133,0,5.860475540161133,-3.4860048294067383
134,0,3.6380465030670166,10.339374542236328
134,1,3.9326627254486084,-3.9322221279144287
135,0,4.33919620513916,10.741957664489746
135,1,4.047609806060791,-3.9927077293395996
136,0,-8.706927299499512,-3.3378710746765137
138,0,-8.728781700134277,-2.320746660232544
139,0,-0.3852926194667816,6.6484479904174805
139,1,6.618896484375,-13.890942573547363
142,0,5.994090557098389,-12.583857536315918
144,0,-1.7850353717803955,11.050448417663574
145,0,6.557140827178955,-13.602349281311035
146,0,1.7705016136169434,6.011075496673584
146,1,6.669065952301025,-12.830094337463379
149,0,-7.155632495880127,-0.5402286052703857
169,1,5.711828231811523,11.150257110595703
170,0,5.336561679840088,10.29952335357666
171,0,-8.394471168518066,-4.008642196655273
171,1,2.274859666824341,7.0897536277771
175,0,4.553938865661621,8.598992347717285
187,0,-7.7623701095581055,-2.0929553508758545
190,0,-8.281737327575684,-1.7296761274337769
191,0,7.950133800506592,-11.00409984588623
192,0,-7.93423318862915,-1.4431127309799194
193,0,-8.18422794342041,-1.2113653421401978
195,0,4.09943151473999,11.126984596252441
200,0,8.463973999023438,-7.1848039627075195
200,1,8.171256065368652,-11.013648986816406
205,0,-2.7055838108062744,12.264223098754883
206,0,5.222123146057129,-4.66235876083374
209,0,4.3809919357299805,6.567028045654297
231,0,7.702043056488037,-9.67849349975586
296,0,-5.5260748863220215,10.597882270812988
297,0,-5.339391231536865,11.24322509765625
305,0,-6.972032070159912,-2.655674457550049
306,0,-6.133846759796143,2.07232666015625
307,0,-4.860227584838867,-1.5441077947616577
329,0,-1.3316508531570435,12.401864051818848
333,0,7.322603225708008,-10.571822166442871
334,0,1.907065987586975,7.992425441741943
336,1,2.6852946281433105,8.71545124053955
349,0,-4.90961217880249,-3.2047762870788574
371,0,1.3233593702316284,6.200202941894531
373,0,-1.1419322490692139,6.078159332275391
376,0,-5.617897987365723,1.388738989830017
395,1,-3.816114902496338,-2.4697930812835693
428,0,-0.023811809718608856,7.269337177276611
435,0,-4.054340362548828,-2.174238920211792
437,0,-7.717226982116699,-0.49360916018486023
438,0,-10.098671913146973,-1.613112449645996
439,0,1.8573335409164429,4.982831001281738
440,0,2.562828302383423,5.215986251831055
441,0,2.9759373664855957,4.340529441833496
442,0,2.5165786743164062,5.1844353675842285
443,0,3.5178325176239014,5.444182395935059
444,0,-8.575627326965332,-4.56679630279541
445,0,-8.979896545410156,-5.071524143218994
446,0,0.8569234609603882,-7.200465202331543
459,0,7.215901851654053,-14.306219100952148
477,0,-7.5250630378723145,2.762690305709839
478,0,-7.524977684020996,2.561176300048828
482,0,6.163699626922607,-9.785758972167969
483,0,6.263593673706055,-10.989511489868164
484,0,3.132596254348755,-12.97905158996582
484,1,8.51785945892334,-7.196315288543701
485,0,6.812617301940918,-11.862247467041016
485,1,8.631744384765625,-7.133899688720703
486,0,-8.148669242858887,3.065782070159912
491,0,-4.5227179527282715,1.8400061130523682
504,0,5.061362266540527,12.330155372619629
513,0,5.687926769256592,11.567036628723145
514,0,-9.287908554077148,-0.4633846580982208
515,0,-9.310449600219727,-0.6100211143493652
516,0,-9.452049255371094,-1.1419930458068848
517,0,2.971064805984497,12.247762680053711
519,0,-11.397330284118652,1.8742022514343262
520,0,4.45585298538208,12.51287841796875
533,0,4.912983417510986,10.78279972076416
545,0,7.750888347625732,-12.466242790222168
550,0,5.518746376037598,-13.53475570678711
559,0,5.767190933227539,-3.5217323303222656
570,0,1.3051445484161377,-8.592403411865234
580,0,10.010019302368164,-13.089897155761719
585,0,9.070003509521484,-12.941702842712402
594,0,5.2425947189331055,-3.637495994567871
595,0,-3.902125120162964,-0.965341329574585
596,0,6.69006872177124,-12.354864120483398
597,0,8.400836944580078,-14.01281452178955
598,0,8.171445846557617,-14.00296688079834
602,0,5.760467529296875,-15.895758628845215
604,0,9.929018020629883,-14.18848705291748
605,0,7.266514778137207,-15.684072494506836
623,0,-5.818553447723389,-4.527001857757568
631,0,8.150361061096191,-14.966094970703125
652,0,-6.505058765411377,1.274820327758789
661,0,7.18554162979126,-15.009899139404297
662,0,-11.41640567779541,1.698767900466919
664,0,-10.937837600708008,-0.0076720090582966805
667,0,-8.259438514709473,1.6134315729141235
668,0,-5.686672687530518,-1.9188425540924072
672,0,-11.580608367919922,-0.5435560941696167
673,0,-10.93485164642334,1.432784080505371
674,0,8.371315956115723,-12.828949928283691
675,0,7.6944684982299805,-13.405879020690918
680,0,-9.051874160766602,-2.0500197410583496
682,0,-6.393957614898682,0.15228526294231415
695,0,-9.255061149597168,0.46042993664741516
725,0,-5.686773300170898,10.233844757080078
726,0,-6.112626552581787,9.737114906311035
731,0,-3.731985092163086,2.373399257659912
732,0,-1.8529540300369263,10.28054428100586
747,0,0.3876279294490814,7.69195556640625
749,0,4.273866653442383,-13.69871711730957
749,1,5.547969818115234,-2.2998228073120117
779,0,0.7209519743919373,9.9635009765625
781,1,-3.159571409225464,4.438675880432129
792,0,-5.918838977813721,1.73588228225708
794,0,-0.79295414686203,8.76839542388916
795,0,-0.8973343372344971,8.601441383361816
802,1,-5.704657077789307,-0.17530474066734314
803,0,-5.3311333656311035,10.56534194946289
804,0,-2.019192695617676,12.126641273498535
805,0,-0.8917924165725708,3.217656135559082
807,0,-6.165442943572998,-1.3054193258285522
808,0,-6.090152740478516,-1.4629870653152466
809,0,-4.755078315734863,10.536650657653809
809,1,-0.5678814053535461,3.8326780796051025
810,0,-4.806588649749756,10.234484672546387
810,1,-0.25309228897094727,3.8506650924682617
812,0,-5.356202125549316,0.20388644933700562
813,1,-4.238338470458984,-0.1223408430814743
814,0,-4.60603141784668,-0.14477689564228058
815,0,-5.423165321350098,0.1542436182498932
817,0,0.6392740607261658,6.6994194984436035
817,1,-5.991387367248535,2.8604888916015625
832,0,-5.948483467102051,11.630040168762207
833,0,-7.030436038970947,-4.374072551727295
833,1,5.66511869430542,-15.59465503692627
834,0,-2.1813549995422363,11.744551658630371
837,0,-6.008584022521973,-2.7332966327667236
852,0,-1.7340096235275269,11.503981590270996
854,0,5.732529640197754,-14.644940376281738
859,0,-0.6303482055664062,6.850289344787598
860,0,-3.574603319168091,1.1050418615341187
864,0,-3.577615976333618,6.217960834503174
880,0,3.6569266319274902,11.620013236999512
880,1,1.420641303062439,-8.422950744628906
884,1,9.467977523803711,-14.873690605163574
890,0,-3.8634276390075684,-4.503032684326172
890,2,-2.797520875930786,6.538669586181641
932,0,4.58725118637085,-11.620563507080078
938,0,4.8204121589660645,-11.017318725585938
939,0,0.9630539417266846,7.2310614585876465
956,0,2.866036891937256,6.8794779777526855
957,0,4.491088390350342,11.715054512023926
970,0,-3.997723340988159,6.173135280609131
971,0,-8.24614143371582,-2.5967159271240234
997,2,4.994038105010986,-3.440145969390869
1007,0,2.5301945209503174,-10.514339447021484
1010,1,4.9331793785095215,-3.8626902103424072
1012,0,3.553210735321045,-10.95677661895752
1018,0,-9.985466003417969,-2.761854410171509
1024,0,2.597613573074341,-11.046957015991211
1024,1,-4.507695198059082,9.375081062316895
1034,0,2.7741355895996094,6.54286527633667
1083,0,-2.6901354789733887,11.0023775100708
1102,0,9.259851455688477,-13.563953399658203
1103,0,9.522039413452148,-12.888216972351074
1105,0,-7.565999507904053,0.7003669738769531
1105,1,9.930397987365723,-11.430619239807129
1106,0,9.901446342468262,-11.559042930603027
1107,0,9.812715530395508,-11.595670700073242
1107,1,-7.492790222167969,0.731233537197113
1109,0,-8.055842399597168,0.4552413523197174
1113,0,2.192415714263916,-10.201199531555176
1115,0,4.707428932189941,-12.56088924407959
1129,0,0.23071879148483276,-9.375104904174805
1137,0,7.2031025886535645,-13.578985214233398
1137,1,4.533313274383545,-4.610686302185059
1138,0,7.0154595375061035,-12.852376937866211
1138,1,4.640214443206787,-4.310725212097168
1149,0,0.7537515163421631,5.809600830078125
1158,0,-4.456806182861328,-2.6988561153411865
1159,0,7.092123985290527,-11.935712814331055
1160,0,5.286587238311768,-11.138896942138672
1164,0,-6.3415656089782715,10.94820499420166
1164,1,-0.9239498972892761,4.926105499267578
1180,0,0.5041219592094421,-6.467924118041992
